Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     862/2822        std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() <cycle 1> [70]
                0.00    0.00    1068/2822        std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_try_char() [67]
[66]     0.0    0.00    0.00    2822         std::__detail::_Scanner<char>::_M_scan_normal() [66]
-----------------------------------------------
                0.00    0.00     111/2603        void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool) <cycle 1> [108]
                0.00    0.00     379/2603        bool std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_expression_term<false, false>(std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_BracketState&, std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&) <cycle 1> [94]
                0.00    0.00    2113/2603        std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() <cycle 1> [70]
[67]     0.0    0.00    0.00    2603         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_try_char() [67]
                0.00    0.00    1436/3633        std::__detail::_Scanner<char>::_M_advance() [65]
                0.00    0.00    1068/2822        std::__detail::_Scanner<char>::_M_scan_normal() [66]
                0.00    0.00     321/601         std::__detail::_Scanner<char>::_M_scan_in_bracket() [83]
                0.00    0.00     292/687         std::__detail::_Scanner<char>::_M_eat_escape_ecma() [80]
-----------------------------------------------
                0.00    0.00    2515/2515        std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() <cycle 1> [96]
[68]     0.0    0.00    0.00    2515         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [68]
                0.00    0.00     717/3633        std::__detail::_Scanner<char>::_M_advance() [65]
                0.00    0.00     627/923         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_pop() [77]
                0.00    0.00     627/627         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_repeat(long, long, bool) [81]
                0.00    0.00     627/827         std::deque<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::push_back(std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > const&) [78]
                0.00    0.00     623/2822        std::__detail::_Scanner<char>::_M_scan_normal() [66]
                0.00    0.00     609/609         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier()::{lambda()#1}::operator()() const [82]
                0.00    0.00     175/687         std::__detail::_Scanner<char>::_M_eat_escape_ecma() [80]
                0.00    0.00      90/126         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_dummy() [106]
                0.00    0.00      72/72          std::__detail::_Scanner<char>::_M_scan_in_brace() [111]
                0.00    0.00      36/36          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_cur_int_value(int) [130]
                0.00    0.00      18/36          std::_Deque_base<long, std::allocator<long> >::_M_initialize_map(unsigned long) [126]
                0.00    0.00      18/18          std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >::_M_clone() [144]
                0.00    0.00      18/36          std::_Deque_base<long, std::allocator<long> >::~_Deque_base() [127]
-----------------------------------------------
                                2184             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() <cycle 1> [96]
[69]     0.0    0.00    0.00    2184         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() <cycle 1> [69]
                0.00    0.00      18/548         std::__detail::_State<char>::~_State() [84]
                0.00    0.00      18/2822        std::__detail::_Scanner<char>::_M_scan_normal() [66]
                0.00    0.00      18/3633        std::__detail::_Scanner<char>::_M_advance() [65]
                0.00    0.00       9/687         std::__detail::_Scanner<char>::_M_eat_escape_ecma() [80]
                0.00    0.00       9/923         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_pop() [77]
                0.00    0.00       9/9           std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_accept() [153]
                0.00    0.00       9/443         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_state(std::__detail::_State<char>) [90]
                                   9             filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                                   9             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_disjunction() <cycle 1> [97]
-----------------------------------------------
                                2175             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() <cycle 1> [96]
[70]     0.0    0.00    0.00    2175         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() <cycle 1> [70]
                0.00    0.00    2113/2603        std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_try_char() [67]
                0.00    0.00     862/2822        std::__detail::_Scanner<char>::_M_scan_normal() [66]
                0.00    0.00     862/3633        std::__detail::_Scanner<char>::_M_advance() [65]
                0.00    0.00     200/923         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_pop() [77]
                0.00    0.00     200/827         std::deque<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::push_back(std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > const&) [78]
                0.00    0.00     173/173         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_subexpr_begin() [103]
                0.00    0.00     173/242         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_subexpr_end() [98]
                0.00    0.00     106/687         std::__detail::_Scanner<char>::_M_eat_escape_ecma() [80]
                0.00    0.00      27/126         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_dummy() [106]
                                1115             void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_char_matcher<false, false>() <cycle 1> [74]
                                 400             void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_character_class_matcher<false, false>() <cycle 1> [92]
                                 200             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_disjunction() <cycle 1> [97]
                                  62             void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_any_matcher_ecma<false, false>() <cycle 1> [119]
-----------------------------------------------
                0.00    0.00      62/1688        void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_any_matcher_ecma<false, false>() <cycle 1> [119]
                0.00    0.00     111/1688        void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool) <cycle 1> [108]
                0.00    0.00     400/1688        void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_character_class_matcher<false, false>() <cycle 1> [92]
                0.00    0.00    1115/1688        void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_char_matcher<false, false>() <cycle 1> [74]
[71]     0.0    0.00    0.00    1688         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_matcher(std::function<bool (char)>) [71]
                0.00    0.00     286/454         void std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_realloc_insert<std::__detail::_State<char> >(__gnu_cxx::__normal_iterator<std::__detail::_State<char>*, std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > > >, std::__detail::_State<char>&&) [89]
-----------------------------------------------
                0.00    0.00       3/1234        filereader::readCheby(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [7]
                0.00    0.00      30/1234        std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_M_fill_assign(unsigned long, std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [76]
                0.00    0.00     582/1234        std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_lookahead(long) <cycle 2> [95]
                0.00    0.00     619/1234        filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
[72]     0.0    0.00    0.00    1234         std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::~vector() [72]
-----------------------------------------------
                0.00    0.00    1115/1115        std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [113]
[73]     0.0    0.00    0.00    1115         std::_Function_handler<bool (char), std::__detail::_CharMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [73]
-----------------------------------------------
                                1115             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() <cycle 1> [70]
[74]     0.0    0.00    0.00    1115         void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_char_matcher<false, false>() <cycle 1> [74]
                0.00    0.00    1115/1688        std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_matcher(std::function<bool (char)>) [71]
                                1115             filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
-----------------------------------------------
                0.00    0.00       1/1103        main [1]
                0.00    0.00       1/1103        filereader::setChebys() [8]
                0.00    0.00       1/1103        filereader::setKmats() [13]
                0.00    0.00       2/1103        filereader::ConstructBareAmps() [35]
                0.00    0.00       3/1103        filereader::setPoles() [11]
                0.00    0.00       3/1103        filereader::loadExpData() [40]
                0.00    0.00       3/1103        filereader::RewriteKmatList[abi:cxx11]() [41]
                0.00    0.00       3/1103        filereader::RewriteAddPoleList[abi:cxx11]() [34]
                0.00    0.00       3/1103        filereader::getOutputCmds[abi:cxx11]() [9]
                0.00    0.00       4/1103        filereader::readPole(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [10]
                0.00    0.00      10/1103        filereader::RewriteChebyList[abi:cxx11]() [33]
                0.00    0.00      29/1103        amplitude::~amplitude() [134]
                0.00    0.00     111/1103        void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool) <cycle 1> [108]
                0.00    0.00     400/1103        void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_character_class_matcher<false, false>() <cycle 1> [92]
                0.00    0.00     529/1103        std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::~_BracketMatcher() [86]
[75]     0.0    0.00    0.00    1103         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [75]
-----------------------------------------------
                0.00    0.00    1099/1099        filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
[76]     0.0    0.00    0.00    1099         std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_M_fill_assign(unsigned long, std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [76]
                0.00    0.00      30/1234        std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::~vector() [72]
-----------------------------------------------
                0.00    0.00       9/923         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() <cycle 1> [69]
                0.00    0.00      18/923         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_disjunction() <cycle 1> [97]
                0.00    0.00      69/923         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_Compiler(char const*, char const*, std::locale const&, std::regex_constants::syntax_option_type) <cycle 1> [117]
                0.00    0.00     200/923         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() <cycle 1> [70]
                0.00    0.00     627/923         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [68]
[77]     0.0    0.00    0.00     923         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_pop() [77]
-----------------------------------------------
                0.00    0.00     200/827         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() <cycle 1> [70]
                0.00    0.00     627/827         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [68]
[78]     0.0    0.00    0.00     827         std::deque<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::push_back(std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > const&) [78]
-----------------------------------------------
                0.00    0.00       2/737         amplitude::getKSteps(int) [182]
                0.00    0.00       2/737         filereader::setKmats() [13]
                0.00    0.00       3/737         filereader::readCh(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [38]
                0.00    0.00       3/737         filereader::ConstructBareAmps() [35]
                0.00    0.00       4/737         filereader::getObs() [164]
                0.00    0.00       4/737         filereader::readPole(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [10]
                0.00    0.00       4/737         filereader::readKmat(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [12]
                0.00    0.00       4/737         filereader::loadExpInclCrossSec() [50]
                0.00    0.00       6/737         amplitude::setChebyCoeffs(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, double, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >) [171]
                0.00    0.00       6/737         filereader::readCheby(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [7]
                0.00    0.00       6/737         void std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::_M_realloc_insert<std::vector<double, std::allocator<double> > const&>(__gnu_cxx::__normal_iterator<std::vector<double, std::allocator<double> >*, std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > > >, std::vector<double, std::allocator<double> > const&) [158]
                0.00    0.00       6/737         expchan* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<expchan const*, std::vector<expchan, std::allocator<expchan> > >, expchan*>(__gnu_cxx::__normal_iterator<expchan const*, std::vector<expchan, std::allocator<expchan> > >, __gnu_cxx::__normal_iterator<expchan const*, std::vector<expchan, std::allocator<expchan> > >, expchan*) [198]
                0.00    0.00       8/737         filereader::loadExpData() [40]
                0.00    0.00      44/737         expchan::expchan(expchan const&) [150]
                0.00    0.00     110/737         amplitude::amplitude(amplitude const&) [133]
                0.00    0.00     525/737         channel::channel(channel const&) [109]
[79]     0.0    0.00    0.00     737         std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [79]
-----------------------------------------------
                0.00    0.00       5/687         std::__detail::_Scanner<char>::_Scanner(char const*, char const*, std::regex_constants::syntax_option_type, std::locale) [116]
                0.00    0.00       9/687         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_disjunction() <cycle 1> [97]
                0.00    0.00       9/687         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() <cycle 1> [69]
                0.00    0.00      91/687         std::__detail::_Scanner<char>::_M_scan_in_bracket() [83]
                0.00    0.00     106/687         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() <cycle 1> [70]
                0.00    0.00     175/687         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [68]
                0.00    0.00     292/687         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_try_char() [67]
[80]     0.0    0.00    0.00     687         std::__detail::_Scanner<char>::_M_eat_escape_ecma() [80]
-----------------------------------------------
                0.00    0.00     627/627         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [68]
[81]     0.0    0.00    0.00     627         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_repeat(long, long, bool) [81]
                0.00    0.00      29/454         void std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_realloc_insert<std::__detail::_State<char> >(__gnu_cxx::__normal_iterator<std::__detail::_State<char>*, std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > > >, std::__detail::_State<char>&&) [89]
-----------------------------------------------
                0.00    0.00     609/609         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [68]
[82]     0.0    0.00    0.00     609         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier()::{lambda()#1}::operator()() const [82]
                0.00    0.00      62/2822        std::__detail::_Scanner<char>::_M_scan_normal() [66]
                0.00    0.00      62/3633        std::__detail::_Scanner<char>::_M_advance() [65]
-----------------------------------------------
                0.00    0.00     111/601         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_bracket_expression() <cycle 1> [93]
                0.00    0.00     169/601         bool std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_expression_term<false, false>(std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_BracketState&, std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&) <cycle 1> [94]
                0.00    0.00     321/601         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_try_char() [67]
[83]     0.0    0.00    0.00     601         std::__detail::_Scanner<char>::_M_scan_in_bracket() [83]
                0.00    0.00      91/687         std::__detail::_Scanner<char>::_M_eat_escape_ecma() [80]
-----------------------------------------------
                0.00    0.00      18/548         std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >::_M_clone() [144]
                0.00    0.00      18/548         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_disjunction() <cycle 1> [97]
                0.00    0.00      18/548         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() <cycle 1> [69]
                0.00    0.00     207/548         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_Compiler(char const*, char const*, std::locale const&, std::regex_constants::syntax_option_type) <cycle 1> [117]
                0.00    0.00     287/548         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() <cycle 1> [96]
[84]     0.0    0.00    0.00     548         std::__detail::_State<char>::~_State() [84]
-----------------------------------------------
                0.00    0.00      18/547         std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >::_M_clone() [144]
                0.00    0.00     529/547         std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [113]
[85]     0.0    0.00    0.00     547         std::_Function_handler<bool (char), std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [85]
                0.00    0.00     529/529         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::~_BracketMatcher() [86]
                0.00    0.00      18/18          std::vector<char, std::allocator<char> >::vector(std::vector<char, std::allocator<char> > const&) [142]
                0.00    0.00      18/60          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [120]
                0.00    0.00      18/18          std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> >::vector(std::vector<std::__cxx11::regex_traits<char>::_RegexMask, std::allocator<std::__cxx11::regex_traits<char>::_RegexMask> > const&) [141]
-----------------------------------------------
                0.00    0.00     529/529         std::_Function_handler<bool (char), std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [85]
[86]     0.0    0.00    0.00     529         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::~_BracketMatcher() [86]
                0.00    0.00     529/1103        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [75]
-----------------------------------------------
                0.00    0.00     523/523         std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_dfs(std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_Match_mode, long) <cycle 2> [4]
[87]     0.0    0.00    0.00     523         std::_Function_handler<bool (char), std::__detail::_AnyMatcher<std::__cxx11::regex_traits<char>, true, false, false> >::_M_invoke(std::_Any_data const&, char&&) [87]
-----------------------------------------------
                0.00    0.00     111/511         void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool) <cycle 1> [108]
                0.00    0.00     400/511         void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_character_class_matcher<false, false>() <cycle 1> [92]
[88]     0.0    0.00    0.00     511         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_ready() [88]
                0.00    0.00  257270/291624      channel::addCoupling(double, double) [61]
                0.00    0.00     110/179         std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [102]
-----------------------------------------------
                0.00    0.00      18/454         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_dummy() [106]
                0.00    0.00      20/454         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_subexpr_begin() [103]
                0.00    0.00      24/454         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_subexpr_end() [98]
                0.00    0.00      29/454         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_repeat(long, long, bool) [81]
                0.00    0.00      77/454         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_state(std::__detail::_State<char>) [90]
                0.00    0.00     286/454         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_matcher(std::function<bool (char)>) [71]
[89]     0.0    0.00    0.00     454         void std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_realloc_insert<std::__detail::_State<char> >(__gnu_cxx::__normal_iterator<std::__detail::_State<char>*, std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > > >, std::__detail::_State<char>&&) [89]
-----------------------------------------------
                0.00    0.00       9/443         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_disjunction() <cycle 1> [97]
                0.00    0.00       9/443         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() <cycle 1> [69]
                0.00    0.00     138/443         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_Compiler(char const*, char const*, std::locale const&, std::regex_constants::syntax_option_type) <cycle 1> [117]
                0.00    0.00     287/443         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() <cycle 1> [96]
[90]     0.0    0.00    0.00     443         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_state(std::__detail::_State<char>) [90]
                0.00    0.00      77/454         void std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_realloc_insert<std::__detail::_State<char> >(__gnu_cxx::__normal_iterator<std::__detail::_State<char>*, std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > > >, std::__detail::_State<char>&&) [89]
-----------------------------------------------
                0.00    0.00     400/400         void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_character_class_matcher<false, false>() <cycle 1> [92]
[91]     0.0    0.00    0.00     400         std::__cxx11::regex_traits<char>::_RegexMask std::__cxx11::regex_traits<char>::lookup_classname<char const*>(char const*, char const*, bool) const [91]
-----------------------------------------------
                                 400             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() <cycle 1> [70]
[92]     0.0    0.00    0.00     400         void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_character_class_matcher<false, false>() <cycle 1> [92]
                0.00    0.00     400/400         std::__cxx11::regex_traits<char>::_RegexMask std::__cxx11::regex_traits<char>::lookup_classname<char const*>(char const*, char const*, bool) const [91]
                0.00    0.00     400/511         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_ready() [88]
                0.00    0.00     400/1688        std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_matcher(std::function<bool (char)>) [71]
                0.00    0.00     400/1103        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [75]
                                 400             filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
-----------------------------------------------
                                 398             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() <cycle 1> [96]
[93]     0.0    0.00    0.00     398         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_bracket_expression() <cycle 1> [93]
                0.00    0.00     111/601         std::__detail::_Scanner<char>::_M_scan_in_bracket() [83]
                0.00    0.00     111/3633        std::__detail::_Scanner<char>::_M_advance() [65]
                                 111             void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool) <cycle 1> [108]
-----------------------------------------------
                                 321             void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool) <cycle 1> [108]
[94]     0.0    0.00    0.00     321         bool std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_expression_term<false, false>(std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_BracketState&, std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&) <cycle 1> [94]
                0.00    0.00     379/2603        std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_try_char() [67]
                0.00    0.00     280/3633        std::__detail::_Scanner<char>::_M_advance() [65]
                0.00    0.00     169/601         std::__detail::_Scanner<char>::_M_scan_in_bracket() [83]
                0.00    0.00     111/2822        std::__detail::_Scanner<char>::_M_scan_normal() [66]
