4.12042070356861E-07	3.46332498936934E-08	1.6286987787845E-08	0
4.43997610654716E-07	1.57167295806979E-08	2.35750943710468E-08	0
4.266277829286E-07	    3.40404456348116E-08	    1.57109749083746E-08	0
4.50631582821945E-07	1.47717406817152E-08	2.3186023348515E-08	0
4.36664971742542E-07	1.51282560783344E-08	2.35328427885202E-08	0
4.37956325978039E-07	3.13759755924565E-08	1.60615113151861E-08	0
4.37505376199773E-07	1.49319241023813E-08	2.29578333074113E-08	0
4.43153694572275E-07	3.39595673314332E-08	1.66066016071294E-08	0
4.1295393481957E-07	    3.2267854888792E-08	    1.66002259254479E-08	0
4.44921374609836E-07	1.56636192234812E-08	2.31224855203771E-08	0
4.33943361296866E-07	1.52783836952954E-08	2.4035506057233E-08	0
4.05533520520271E-07	3.33442812003346E-08	1.56475956470844E-08	0
4.36719689404045E-07	1.48924020257134E-08	2.21524480132487E-08	0
3.95521629886935E-07	3.22001138684423E-08	1.48902260663317E-08	0
4.43073195306804E-07	3.5155681743487E-08	    1.67408008302319E-08	0
4.33020808316097E-07	1.54384566538815E-08	2.19486492187713E-08	0
4.02043559088817E-07	3.2713669163029E-08	    1.43122302588252E-08	0
4.4170752990534E-07	    1.48660506488966E-08	2.56439373693466E-08	0
4.22236077826552E-07	1.4483031693259E-08	    2.33956665814184E-08	0
4.09550072552367E-07	1.57804878363333E-08	1.59661406344078E-08	0
4.1486988193155E-07	    1.44722051836587E-08	2.15227666833899E-08	0
4.84712797977651E-07	3.63580973607423E-08	1.68805452032018E-08	0
3.77403700005102E-07	3.22535578589822E-08	1.33462998037168E-08	0
4.34673647067526E-07	1.44582279195169E-08	2.27995132576997E-08	0
4.52089257915607E-07	1.44461131165167E-08	2.27804091452764E-08	0
4.52628384250566E-07	5.18559523691319E-09	2.09275807775425E-08	0
4.57125115868972E-07	1.61076893805592E-08	1.59225435256102E-08	0
4.95996482567623E-07	1.55403597671318E-08	2.27555268018716E-08	0
5.72926965766131E-07	3.84787887889426E-08	1.96093827482111E-08	0
5.41113329065743E-07	1.49744378730185E-08	2.45876572482896E-08	0
5.88324921856323E-07	3.80637355221114E-08	1.92166431762116E-08	0
6.17686637620568E-07	6.2803067222187E-09	    2.23505033349548E-08	0
6.50655891319094E-07	1.55137936051104E-08	2.60410106942924E-08	0
7.17026163920544E-07	3.60082673099423E-08	2.28975648535018E-08	0
7.10981896717617E-07	1.64228883487848E-08	2.56492301177651E-08	0
8.20905536892882E-07	1.8631788590153E-08	    2.6379661073187E-08	0
8.32010007942404E-07	1.69647430697476E-08	2.50783158422356E-08	0
9.27609843519929E-07	2.00893051745822E-08	2.80144439131789E-08	0
8.85706401661595E-07	5.15802396974306E-09	2.48690441398326E-08	0
8.93058779858064E-07	1.63948497127409E-08	2.65264984116257E-08	0
8.99412557033812E-07	1.78630258051351E-08	2.54133769186458E-08	0
9.13195876662848E-07	1.80357105830228E-08	2.63174144221659E-08	0
9.64936807324769E-07	4.340928069551E-08	    2.74067068797923E-08	0
9.01081683794417E-07	6.06850929902363E-09	2.39062487537294E-08	0
8.56941437077191E-07	1.70947133522477E-08	2.70206759438754E-08	0
8.75091383695454E-07	1.72775866556128E-08	2.40783388498434E-08	0
8.49004348061231E-07	1.74541036714601E-08	2.51706547683161E-08	0
8.28152980065519E-07	5.5112221388566E-09	    2.27797181739406E-08	0
7.81009954950035E-07	1.76291924935818E-08	2.49746893659075E-08	0
7.80839401127706E-07	3.94641446268116E-08	2.44127034203067E-08	0
8.12182968046918E-07	1.7069608142003E-08	    2.45949192583699E-08	0
7.63118179471617E-07	1.85231761900104E-08	2.43919052799147E-08	0
7.69836043295196E-07	3.66675895830053E-08	2.34672573331234E-08	0
7.08810997770241E-07	1.63008213957497E-08	2.41764991487524E-08	0
7.22717526721844E-07	3.62548949305612E-08	2.39868244237552E-08	0
6.98534942206931E-07	1.59298925221502E-08	2.41694921025727E-08	0
6.45470008821734E-07	3.62253576379544E-08	2.25036312599414E-08	0
6.80252672638642E-07	1.64577259509349E-08	2.0297862006153E-08	0
7.37993294932816E-07	3.93035814740043E-08	2.66898739311843E-08	0
5.81820090104253E-07	3.65350135073314E-08	2.26517083745455E-08	0
6.51925395570823E-07	3.54069223798263E-08	2.53688773752364E-08	0
6.15176337212633E-07	3.42777567860032E-08	2.53436606024173E-08	0
5.94764822877099E-07	3.57041057531122E-08	2.47742774613432E-08	0
6.45362483801682E-07	3.60456337920262E-08	2.47586171500786E-08	0
5.88771412455964E-07	3.30933900762772E-08	2.40017993959812E-08	0
6.03972737123111E-07	3.01622967396018E-08	2.38027763426978E-08	0
6.29206354384335E-07	3.6488885525462E-08	    2.3781313451918E-08	0
6.51614899680053E-07	3.64527121724716E-08	2.35763810070712E-08	0
5.95401521616815E-07	3.55139069497552E-08	2.3011562156219E-08	0
6.09929590936471E-07	3.45892374907559E-08	2.2999126499089E-08	0
6.08854195829615E-07	1.62795239526635E-08	2.27913335337289E-08	0
5.3509004240699E-07	    3.49011078690602E-08	2.0434327405201E-08	0
6.2275148443904E-07	    3.398469639319E-08	    2.27769773699039E-08	0
6.25442318115828E-07	3.39541310441166E-08	2.2756492082759E-08	0
6.32401869425975E-07	3.78899836175335E-08	2.27339901705201E-08	0
6.39462290156438E-07	1.01679371764373E-07	2.25353217562883E-08	0
6.25772356327195E-07	3.64072626665015E-08	2.25292466995678E-08	0
5.96939057711831E-07	3.42137016486419E-08	2.23289421285873E-08	0
6.01764842243519E-07	3.51014490689459E-08	2.23209214592272E-08	0
6.45420907064808E-07	3.64857822707201E-08	2.44436767922066E-08	0
6.37471611023118E-07	3.5744392953959E-08	    2.22728880718137E-08	0
6.10918194724717E-07	3.35708793457308E-08	2.22609039511798E-08	0
6.15875664160841E-07	3.5151901623624E-08	    2.20596117331926E-08	0
6.7702729324428E-07	    5.01900032058243E-08	2.41987515456653E-08	0
5.67251321918274E-07	4.8734162843263E-08	    2.18587053929341E-08	0
5.76382414552652E-07	3.57890353649582E-08	2.20102567494493E-08	0
6.38426646630091E-07	3.50606956400947E-08	2.41489485276162E-08	0
6.715103601453E-07	    3.51828566352723E-08	2.41100794201105E-08	0
5.61602925682967E-07	3.24894254527336E-08	2.17786258529313E-08	0
6.16199197872452E-07	3.49667176557616E-08	2.39058171728166E-08	0
6.12454306562126E-07	3.47479167237749E-08	2.36998611500619E-08	0
5.80068269613412E-07	3.24140083112192E-08	2.17280715053228E-08	0
6.55771801497873E-07	3.62835496353583E-08	2.38333120153824E-08	0
6.33919112723657E-07	3.89201810166753E-08	2.36364569644649E-08	0
